cntyfips,cntyname,tract,placenm,edplc1,edplc2,edplc3,edplc4,ecplc1,ecplc2,ecplc3,ecplc4,hsplc1,hsplc2,enplc1,enplc2,enplc3,enplc4,soplc1,soplc2
67,Sacramento,6067003e3,Sacramento city,83.82,44.75,32.87,6.75,1304.1,2.17,55.67,0.28,95.28,0.33,75.39,56.85,2.5,9.41,91.11,84.52
67,Sacramento,6067003101,Sacramento city,83.82,44.75,27.56,6.75,894,4.25,48.47,0.22,93.23,0.34,80.33,73.46,2.56,9.46,89.1,89.98
67,Sacramento,6067003102,Sacramento city,83.82,44.75,26.37,6.75,1164.8,0.49,55.01,0.25,90.35,0.32,72.62,100,2.56,9.42,77.46,88.06
67,Sacramento,6067003202,Sacramento city,83.82,44.75,31.18,6.75,794.8,3.37,48.2,0.18,90.11,0.35,61.15,100,2.43,9.46,80.49,91.71
67,Sacramento,6067003203,Sacramento city,83.82,44.75,27.16,6.75,687.6,2.46,47.18,0.16,84.92,0.29,70.8,15.72,2.35,9.52,81.11,87.14
67,Sacramento,6067003204,Sacramento city,83.82,44.75,27.16,6.75,749.2,2.78,46.21,0.18,88.7,0.24,75,82.29,2.49,9.49,78.38,87.05
67,Sacramento,6067003300,Sacramento city,83.82,44.75,23.62,6.75,1122.2,1.92,58.22,0.26,99.13,0.19,92,55.03,2.15,9.21,97.06,87.09
67,Sacramento,6067003400,Sacramento city,83.82,44.75,34.01,6.75,1113.9,1.61,58.89,0.26,97.35,0.14,73.75,28.83,1.95,9.24,93.47,79.81
67,Sacramento,6067003501,Sacramento city,83.82,44.75,25.68,6.75,1151.6,2.11,56.59,0.25,95.25,0.19,87.93,70.47,2.24,9.25,95.36,89.72
67,Sacramento,6067003502,Sacramento city,83.82,44.75,23.62,6.75,1108.6,2.17,56.92,0.23,100,0.24,83.08,32.71,2.15,9.28,95.43,91.51
67,Sacramento,6067003600,Sacramento city,83.82,44.75,21.13,6.75,1170.4,2.33,55.49,0.25,87.46,0.27,81.19,74.26,2.45,9.28,76.38,85.07
67,Sacramento,6067003700,Sacramento city,83.82,44.75,20.62,6.75,1243.5,2.67,54.65,0.29,90.43,0.24,65.79,99.71,2.49,9.31,78.63,74.58
67,Sacramento,6067003800,Sacramento city,83.82,44.75,25.72,6.75,736.6,2.24,54.09,0.16,93.34,0.33,73.62,39.51,1.73,9.32,86.44,82.74
67,Sacramento,6067003900,Sacramento city,83.82,44.75,33.86,6.75,1220,1.8,58.84,0.27,98.34,0.2,91.53,27.98,2.17,9.14,99.25,86.63
67,Sacramento,6067004001,Sacramento city,83.82,44.75,27.43,6.75,692.1,2.88,53.62,0.16,98.33,0.19,75.68,62.39,0.98,9.27,94.84,88.66
67,Sacramento,6067004004,Sacramento city,83.82,44.75,30.98,6.75,437.3,2.78,38.17,0.16,99.02,0.28,86.87,0,0.44,9.12,92.22,84.52
67,Sacramento,6067004005,Sacramento city,83.82,44.75,30.98,6.75,689.9,3.25,53.88,0.17,98.19,0.18,85.96,14.57,0.43,9.16,92.6,75.95
67,Sacramento,6067004006,Sacramento city,83.82,44.75,38.29,6.75,989.6,1.44,59.19,0.22,99.5,0.15,85.25,38.24,0.93,9.2,98.5,83.97
67,Sacramento,6067004008,Sacramento city,83.82,44.75,25.97,6.75,339.6,2.79,31.44,0.13,98.21,0.28,83.87,40.04,0.39,9.17,93.59,89.56
67,Sacramento,6067004009,Sacramento city,83.82,44.75,25.97,6.75,313.5,2.9,30.82,0.12,99.53,0.25,85.38,74.28,0.37,9.22,97.76,80.58
67,Sacramento,6067004010,Sacramento city,83.82,44.75,28.27,6.75,332.4,1.68,30.64,0.13,97.59,0.19,78.03,18.47,0.39,9.28,96.22,75.65
67,Sacramento,6067004011,Sacramento city,83.82,44.75,25.97,6.75,316.5,2.14,31.26,0.11,99.22,0.21,80.56,41.67,0.38,9.27,94.28,85.75
67,Sacramento,6067004012,Sacramento city,83.82,44.75,25.97,6.75,313,1.86,31.44,0.11,99.85,0.24,80.7,17.51,0.41,9.31,96.77,88.31
67,Sacramento,6067004100,Sacramento city,83.82,44.75,25.72,6.75,895.5,1.32,55.17,0.17,88.49,0.17,74.31,45.6,2.04,9.37,79.28,89.14
67,Sacramento,6067004201,Sacramento city,83.82,44.75,17.81,6.75,412.2,1.2,41.17,0.12,90.8,0.29,75.28,26.83,0.67,9.36,79.4,86.87
67,Sacramento,6067004202,Sacramento city,83.82,44.75,25.65,6.75,459.3,0.89,43.66,0.12,86.12,0.23,66.67,27.07,0.94,9.4,81.27,87.93
67,Sacramento,6067004203,Sacramento city,83.82,44.75,28.02,6.75,474.3,1.31,43.48,0.12,84.64,0.18,69.92,33.66,0.9,9.44,79.9,78.36
67,Sacramento,6067004300,Sacramento city,83.82,44.75,24.1,6.75,359.5,1.74,35.23,0.11,91.8,0.28,75.06,0,0.6,9.43,77.74,74.04
67,Sacramento,6067004401,Fruitridge Pocket CDP,83.82,44.75,32.18,6.75,1302.3,2.29,54.8,0.29,93.62,0.3,76.77,83.73,2.56,9.37,76.85,86.45
67,Sacramento,6067004402,Fruitridge Pocket CDP,83.82,44.75,19.06,6.75,1288.3,2.36,55.05,0.29,80.18,0.31,69.81,28.9,2.51,9.34,65.23,75.78
67,Sacramento,6067004501,Sacramento city,83.82,44.75,32.13,6.75,1134.8,2.08,57.57,0.23,81.19,0.27,62.28,4.24,2.35,9.36,60.52,80.18
67,Sacramento,6067004502,Parkway CDP,83.82,44.75,31.55,6.75,696.6,3.64,49.66,0.15,84.4,0.5,75.25,37.87,1.97,9.44,75.16,77.22
67,Sacramento,6067004601,Lemon Hill CDP,83.82,44.75,35.98,6.75,1013.8,2.05,54.44,0.2,86.82,0.25,73.8,63.68,2.49,9.43,74.23,73.72
67,Sacramento,6067004602,Lemon Hill CDP,83.82,44.75,32.13,6.75,1155.4,1.84,57.47,0.24,87.8,0.32,69.39,0,2.51,9.39,72.51,76.06
67,Sacramento,6067004701,NA,85.76,47.42,27.79,7.72,638.5,2.47,46.77,0.13,86.27,0.16,73.02,76.79,1.64,9.51,76.97,66.14
67,Sacramento,6067004702,Parkway CDP,83.85,44.8,31.55,6.76,737.1,3.31,49.71,0.17,88.21,0.21,66.16,53.3,2.37,9.47,73.41,77.95
67,Sacramento,6067004801,Sacramento city,84.15,45.21,30.76,6.91,651.5,2.38,46.08,0.15,86.96,0.26,72.86,47.85,1.84,9.53,80.4,83.68
67,Sacramento,6067004802,Florin CDP,87.78,50.2,25.37,8.74,572.5,2.77,43.82,0.14,84.93,0.25,73.79,72,1.22,9.56,76.48,77.46
67,Sacramento,6067004903,Sacramento city,83.83,44.76,21.17,6.75,510,2.4,43.45,0.13,88.96,0.26,71.69,28.28,0.9,9.48,78.13,80.86
67,Sacramento,6067004904,Parkway CDP,85.53,47.1,25.73,7.6,526.8,2.5,42.99,0.15,87.78,0.29,78.24,9.13,0.9,9.53,87.03,83.07
67,Sacramento,6067004905,Sacramento city,87.78,50.2,26.31,8.74,437.3,2.9,38.43,0.14,80.83,0.17,72.05,94.51,0.63,9.58,72.65,76.88
67,Sacramento,6067004906,Sacramento city,87.78,50.2,30.73,8.74,407.7,2.69,37.7,0.12,91.19,0.37,70.33,55.25,0.56,9.52,79.07,84.78
67,Sacramento,6067005001,Florin CDP,87.78,50.2,21.29,8.74,486.2,3.39,41.01,0.14,86.31,0.27,76.79,82.13,0.81,9.6,72.05,84.27
67,Sacramento,6067005002,Florin CDP,87.78,50.2,21.52,8.74,482.7,3.1,41.05,0.14,89.65,0.28,72.69,97.02,0.83,9.59,82.95,71.79
67,Sacramento,6067005101,Florin CDP,87.78,50.2,21.29,8.74,490.1,3.46,40.99,0.13,90.23,0.26,74.81,63.79,0.62,9.63,81.65,80.55
67,Sacramento,6067005102,Florin CDP,87.78,50.2,21.29,8.74,486.2,3.25,40.97,0.13,91.72,0.5,75.42,0,0.55,9.66,86.41,84.53
67,Sacramento,6067005201,Sacramento city,83.82,44.75,21.15,6.75,1422.5,2.38,54.75,0.33,94.5,NA,75.76,0,2.77,9.33,89.98,40.09
67,Sacramento,6067005202,Sacramento city,83.82,44.75,34.05,6.75,1047.8,3.42,47.11,0.27,99.37,0.23,87.88,0,2.89,9.38,98.77,68.93
67,Sacramento,6067005204,Sacramento city,83.82,44.75,34.05,6.75,1031.9,2.51,47.6,0.26,98.19,0.27,85.56,56.05,2.92,9.44,95.66,82.83
67,Sacramento,6067005205,Sacramento city,83.84,44.77,32.01,6.75,1118.7,3.55,48.37,0.3,91.98,0.5,78.08,12.73,2.87,9.47,94.55,54.8
67,Sacramento,6067005301,Sacramento city,74.18,22.52,25.39,12.97,1471.1,2.62,55.75,0.35,88.81,0.06,63.89,85.91,2.86,9.01,90.59,57.83
67,Sacramento,6067005402,Sacramento city,80.23,39.99,18.91,11.28,1367.5,3.03,55.15,0.31,95.55,NA,80.43,32,2.68,9.16,92,54.76
67,Sacramento,6067005403,Sacramento city,76.03,34.41,24.26,16.57,1405.4,2.41,55.08,0.33,99.19,0.22,86.36,56.42,2.74,9.31,93.75,82.88
67,Sacramento,6067005404,Arden-Arcade CDP,76.03,34.41,28.83,16.57,1031.2,2.57,46.81,0.25,98.53,0.11,80.85,42.13,2.92,9.34,96.73,77.68
67,Sacramento,6067005502,Arden-Arcade CDP,73.98,25.3,23.39,15.14,1503.9,2.52,55.3,0.33,93.43,0.21,75.97,0,2.99,9.1,76.52,79.15
67,Sacramento,6067005505,Arden-Arcade CDP,76.03,34.41,36.27,16.57,1136.5,3,48.75,0.29,88.08,0.2,79.65,2.5,2.91,9.14,84.42,61.59
67,Sacramento,6067005506,Arden-Arcade CDP,76.03,34.41,35.26,16.57,1281,2.26,53.15,0.29,91.62,0.17,75.94,38.15,2.83,9.19,81.78,60.21
67,Sacramento,6067005508,Arden-Arcade CDP,76.03,34.41,29.15,16.57,1328.9,2.41,54.22,0.29,95.92,0.35,75,74.55,2.79,9.27,96.11,65.05
67,Sacramento,6067005509,Arden-Arcade CDP,76.03,34.41,17.67,16.57,1372.1,2.48,55.01,0.32,96.89,0.33,75,0,2.79,9.23,76.35,54.84
67,Sacramento,6067005510,Arden-Arcade CDP,76.03,34.41,20.98,16.57,1270.3,2.04,52.86,0.28,98.92,0.31,72.79,80.43,2.82,9.24,86.59,60.8
67,Sacramento,6067005601,Arden-Arcade CDP,76.03,34.41,25.11,16.57,976.3,1.99,45.18,0.26,98.05,0.22,81.55,36.44,2.83,9.17,93.94,67.98
67,Sacramento,6067005605,Arden-Arcade CDP,76.03,34.41,28.44,16.57,1012.8,2.19,46.17,0.26,96.85,0.23,73.55,97.71,2.91,9.23,81.98,68.8
67,Sacramento,6067005606,Arden-Arcade CDP,76.03,34.41,24.39,16.57,1019.7,2.25,46.58,0.27,97.88,0.22,80.68,50.98,2.94,9.28,96.05,79.8
67,Sacramento,6067005701,Arden-Arcade CDP,76.03,34.41,47.21,16.57,901.9,1.39,44.22,0.26,98.35,0.29,86.25,31.27,1.71,9.19,97.24,87.68
67,Sacramento,6067005702,Arden-Arcade CDP,76.03,34.41,21.2,16.57,1037.2,1.01,46.51,0.27,100,0.24,86.84,31.86,2.32,9.28,98.51,80.7
67,Sacramento,6067005801,Arden-Arcade CDP,76.03,34.41,55.8,16.57,936.5,2.21,45.19,0.28,98.62,0.22,91.18,85.44,1.41,9.21,98.58,92.18
67,Sacramento,6067005803,Arden-Arcade CDP,76.03,34.41,38.73,16.57,1079.1,2.36,47.24,0.3,99.16,0.17,77.78,27.92,1.81,9.31,98.46,90.81
67,Sacramento,6067005804,Carmichael CDP,76.03,34.41,42.91,16.57,1041.4,3.61,45.66,0.31,99.37,0.16,89.29,49.75,1.47,9.31,96.8,92.76
67,Sacramento,6067005901,Arden-Arcade CDP,76.03,34.41,38.05,16.57,654.5,3.62,39.81,0.22,97.02,0.28,90.91,0,1.21,9.02,94.21,83.66
67,Sacramento,6067005903,Arden-Arcade CDP,76.03,34.41,55.8,16.57,873.4,1.94,44.47,0.27,96.03,0.1,82.14,85.91,1.61,9.15,94.74,81.59
67,Sacramento,6067005904,Arden-Arcade CDP,76.03,34.41,45.03,16.57,802.9,1.78,43.37,0.26,98.35,0.2,74.53,25.4,1.55,9.11,97.67,80.45
67,Sacramento,6067006002,Arden-Arcade CDP,76.03,34.41,54.5,16.57,801.3,2.78,42.56,0.24,96.76,0.19,80.25,43.88,1.75,9.12,89.63,76.39
67,Sacramento,6067006003,Arden-Arcade CDP,76.03,34.41,70.71,16.57,659.7,3.43,38.93,0.21,89.2,0.19,69.33,72.52,1.38,9.02,85.17,78.64
67,Sacramento,6067006004,Arden-Arcade CDP,76.03,34.41,54.5,16.57,756.5,1.65,40.25,0.23,99.03,0.22,75,54,1.55,9.07,94.45,84.47
67,Sacramento,6067006101,Arden-Arcade CDP,76.03,34.41,66.11,16.57,783.5,3.28,39.62,0.21,94.38,0.13,70.07,84.06,1.55,9.05,90.45,75.38
67,Sacramento,6067006102,Arden-Arcade CDP,76.03,34.41,34.87,16.57,863.2,3.27,42.17,0.25,88.83,0.14,70.93,95.69,2.25,9.11,86.4,68.74
67,Sacramento,6067006201,Arden-Arcade CDP,76.03,34.41,33.81,16.57,918.1,3.91,42.64,0.26,90.28,0.13,72.43,48.87,2.54,9.06,84.37,85.15
67,Sacramento,6067006202,Sacramento city,74.39,27.11,23.39,15.42,1355.8,2.75,52.68,0.31,93.96,0.23,74.14,8.56,3.02,9.05,87.76,83.71
67,Sacramento,6067006300,Sacramento city,72.46,18.57,14.44,14.08,1440.3,2.9,54.02,0.33,86.16,0.27,70.83,56.4,2.95,9,79.53,74.79
67,Sacramento,6067006400,Sacramento city,72.46,18.57,18.28,14.08,793.3,3.63,40.84,0.23,91.38,0.35,67.71,43.33,1.29,8.91,78.38,84.2
67,Sacramento,6067006500,Sacramento city,72.46,18.57,20.87,14.08,879.7,5.96,44.25,0.22,88.05,0.2,69.28,28.95,1.81,8.86,81.8,71.57
67,Sacramento,6067006600,Sacramento city,72.46,18.57,23.22,14.08,1474.2,2.49,55,0.33,85.81,0.25,67.74,32.38,2.94,8.96,81.72,74.88
67,Sacramento,6067006701,Sacramento city,72.46,18.57,27.79,14.08,915.9,2.36,47.58,0.21,87.56,0.3,74.17,73.53,0.81,8.78,77,74.13
67,Sacramento,6067006702,Sacramento city,72.46,18.57,29.97,14.08,1416.9,2.69,55.07,0.33,83.74,0.26,62.27,8.83,2.46,8.87,75.25,88.51
67,Sacramento,6067006800,Sacramento city,72.46,18.57,34.68,14.08,1495.5,2.42,55.8,0.37,74.69,0.31,68.69,82.63,2.98,8.96,68.79,68.34
67,Sacramento,6067006900,Sacramento city,72.46,18.57,26.38,14.08,1459.9,2.76,55.79,0.35,97.87,0.16,67.55,42.7,2.91,9.04,90.84,74.64
67,Sacramento,6067007001,Sacramento city,72.46,18.57,29.64,14.08,1495,2.77,55.83,0.36,81.13,0.28,69.85,67.88,2.97,8.88,73.54,79.38
67,Sacramento,6067007004,Sacramento city,79.4,29.93,26.2,11.62,1422.4,2.58,56.87,0.32,91.77,0.23,78.11,73.97,2.15,8.78,84.1,70.36
67,Sacramento,6067007007,Sacramento city,72.51,18.64,27.32,14.06,1452.7,2.43,56.01,0.33,91.48,0.42,75.81,45.83,2.83,8.91,76.78,80.2
67,Sacramento,6067007010,Sacramento city,87.67,43.5,39.63,8.69,1467.7,1.96,58.66,0.34,99.07,0.19,79.84,0,2.23,8.8,93.18,50.82
67,Sacramento,6067007011,Sacramento city,87.67,43.5,36.34,8.69,1434.8,2.27,57.89,0.34,94.64,0.27,78.29,11.59,2.15,8.8,87.02,77.1
67,Sacramento,6067007012,Sacramento city,87.67,43.5,36.34,8.69,1430.8,2.27,57.65,0.33,98.86,0.33,75.19,95.52,2.42,8.81,91.89,78.99
67,Sacramento,6067007013,Sacramento city,83.93,37.36,31.21,10.02,1440.4,2.52,56.73,0.32,92.45,0.43,79.59,71.07,2.35,8.82,85.5,78.22
67,Sacramento,6067007014,Sacramento city,80.42,31.6,33.57,11.26,1447.2,2.58,56.29,0.32,95.21,0.33,76.84,91.28,2.71,8.87,85.44,73.57
67,Sacramento,6067007015,Sacramento city,87.67,43.5,36.17,8.69,634.1,3.6,43.49,0.2,97.98,0.23,79.78,48.07,0.6,8.47,88.94,73.75
67,Sacramento,6067007016,Sacramento city,87.67,43.5,42.03,8.69,1419.3,0.84,59.38,0.31,95.35,0.32,85.86,34.6,0.8,8.58,88.35,82.33
67,Sacramento,6067007017,Sacramento city,87.67,43.5,42.03,8.69,1507.9,1.75,59.84,0.34,98.86,0.38,91.89,0.16,1.09,8.65,95.56,83.44
67,Sacramento,6067007018,Sacramento city,87.67,43.5,38.61,8.69,1327.9,0.6,59.18,0.27,96.78,0.33,81.82,27.6,0.75,8.63,84.29,69.99
67,Sacramento,6067007019,Sacramento city,87.67,43.5,36.96,8.69,702.7,2.23,48.59,0.13,100,NA,76.67,66.36,0.64,8.7,79.79,69.74
67,Sacramento,6067007020,Sacramento city,87.67,43.5,31.92,8.69,1560.8,1.94,59.61,0.36,97.23,0.33,90.13,1.43,2.03,8.74,91.44,80.26
67,Sacramento,6067007101,NA,81.86,33.87,34.52,10.79,327.9,8.66,27.74,0.25,NA,NA,33.33,100,0.73,8.16,NA,NA
67,Sacramento,6067007102,Sacramento city,79.88,30.73,41.66,11.45,523.4,3.45,44.27,0.18,100,0.28,90.36,0,0.58,8.42,91.44,83.58
67,Sacramento,6067007103,Sacramento city,87.67,43.5,44.31,8.69,506.5,3.95,44.59,0.14,91.3,0.32,79.87,30.97,0.55,8.53,85.37,70.36
67,Sacramento,6067007104,Sacramento city,86.91,42.25,41.66,8.96,499.3,3.73,44.33,0.16,100,0.35,90.53,0,0.56,8.47,94.17,88
67,Sacramento,6067007105,Sacramento city,73.48,20.24,41.83,13.72,476.1,4.43,43.08,0.14,98.7,0.3,88.78,0,0.5,8.5,89.5,79.34
67,Sacramento,6067007106,Sacramento city,86.66,41.85,36.96,9.05,501,5.16,43.08,0.14,93.99,0.3,84.08,25.51,0.55,8.59,91.42,88.85
67,Sacramento,6067007107,Sacramento city,87.67,43.5,36.17,8.69,560.5,3.62,45.18,0.18,100,0.31,81.25,0,0.63,8.29,94.26,81.37
67,Sacramento,6067007202,Rio Linda CDP,72.46,18.57,21.8,14.08,447.2,2.64,37.19,0.09,88.13,0.25,67.59,4.72,0.38,8.66,85.83,72.51
67,Sacramento,6067007204,Sacramento city,72.46,18.57,18.07,14.08,714,2.25,42.11,0.19,89.86,0.35,71.72,0,0.71,8.74,83.24,87.95
67,Sacramento,6067007206,Elverta CDP,79.2,18.36,25.69,11.61,290.7,6.33,36.54,0.05,94.61,0.37,78.72,100,0.23,8.38,89.35,91.01
67,Sacramento,6067007207,Elverta CDP,77.46,18.41,24.52,12.25,343,3.06,38.7,0.06,92.58,0.26,76.52,2.13,0.24,8.5,92.28,84.71
67,Sacramento,6067007208,Rio Linda CDP,72.46,18.57,20.19,14.08,472.6,2.69,38.38,0.13,97.56,0.27,69.31,45.15,0.48,8.56,96.77,83.56
67,Sacramento,6067007209,Rio Linda CDP,72.46,18.57,20.19,14.08,458.1,2.28,38.76,0.12,94.96,0.29,69,91.96,0.39,8.56,98.83,91.79
67,Sacramento,6067007301,North Highlands CDP,72.46,18.57,12.77,14.08,462.2,3.12,38.66,0.14,84.26,0.32,69.83,95.39,0.84,8.82,87.18,66.06
67,Sacramento,6067007402,North Highlands CDP,72.46,18.57,29.51,14.08,395,1.64,36.3,0.13,93.97,0.32,66.12,46.89,0.8,8.69,88.49,85.62
67,Sacramento,6067007403,North Highlands CDP,72.46,18.57,26.65,14.08,401.6,1.76,35.15,0.15,88.92,0.32,68.75,58.59,0.83,8.74,85.03,86.79
67,Sacramento,6067007406,North Highlands CDP,72.46,18.57,28.14,14.08,397.2,2.65,36.53,0.12,97.83,0.27,70.05,61.05,0.77,8.61,87.92,77.95
67,Sacramento,6067007413,North Highlands CDP,73.13,21.53,28.56,14.54,537.3,3.25,37.6,0.18,85.2,0.35,64.39,0.53,0.92,8.95,71.36,78.5
67,Sacramento,6067007414,Foothill Farms CDP,72.46,18.57,30.08,14.08,438.1,2.46,36.19,0.15,95.72,0.3,69.32,0,0.8,8.69,88.56,83.12
67,Sacramento,6067007415,Foothill Farms CDP,72.46,18.57,27.45,14.08,458.7,2.42,35.22,0.17,93.46,0.33,74.73,86.29,0.85,8.75,93.28,89.52
67,Sacramento,6067007416,Foothill Farms CDP,72.46,18.57,32.74,14.08,457.1,2.31,35.76,0.17,92.08,0.39,76.29,35.14,0.8,8.74,91.43,87.87
67,Sacramento,6067007417,Antelope CDP,87.65,18.09,22.84,8.52,341.1,3.05,35.88,0.08,91.41,0.31,73.4,67.8,0.25,8.5,81.13,85.71
67,Sacramento,6067007421,Antelope CDP,92.41,69.16,29.1,7.07,436.7,2.95,37.48,0.19,98.02,0.36,80.37,9.59,1,8.5,91.22,92.43
67,Sacramento,6067007422,Foothill Farms CDP,72.46,18.57,38.45,14.08,420.2,1.83,34.7,0.16,90.09,0.24,80.25,49.11,0.97,8.67,81.06,69.65
67,Sacramento,6067007423,Foothill Farms CDP,72.46,18.57,31.58,14.08,434.1,1.82,33.74,0.17,87.72,0.22,68.12,97.38,0.87,8.8,75.87,76
67,Sacramento,6067007424,North Highlands CDP,72.46,18.57,25.32,14.08,461.9,2.02,37.96,0.16,95.89,0.23,67.94,59.19,0.87,8.84,85.88,77.14
67,Sacramento,6067007426,Antelope CDP,87.65,18.09,22.84,8.52,377.9,2.41,37.49,0.11,92.38,0.33,79.66,89.39,0.76,8.54,95.52,81.41
67,Sacramento,6067007427,Antelope CDP,87.66,18.24,23.92,8.51,395.1,2.13,39.66,0.13,95.36,0.27,73.49,83.47,0.74,8.53,84.16,80.1
67,Sacramento,6067007428,Foothill Farms CDP,72.46,18.57,32.21,14.08,430.4,1.64,35.61,0.18,97.71,0.39,79.38,0.22,0.96,8.62,89.53,71.02
67,Sacramento,6067007429,Foothill Farms CDP,72.46,18.57,23.8,14.08,432.7,2.34,36.67,0.15,95.74,0.24,71.64,0,0.81,8.62,86.06,79.43
67,Sacramento,6067007430,Antelope CDP,87.65,18.09,19.42,8.52,336.1,1.93,38.58,0.11,94.14,0.26,76.4,44.37,0.5,8.46,83.84,81.38
67,Sacramento,6067007431,Antelope CDP,87.65,18.09,19,8.52,285.7,2.71,34.91,0.11,96.5,0.3,83.33,30.87,0.21,8.45,87.97,92.68
67,Sacramento,6067007432,Antelope CDP,92.41,69.16,24.64,7.07,405.7,3.05,39.52,0.15,93.91,0.43,75.16,8.78,0.94,8.46,89.63,84.88
67,Sacramento,6067007433,Antelope CDP,92.41,69.16,28.23,7.07,387.7,1.87,37.79,0.14,93.28,0.27,73.5,53.09,0.94,8.53,81.47,85.86
67,Sacramento,6067007501,North Highlands CDP,73.39,22.69,27.45,14.73,443.1,2.01,32.96,0.19,94.52,0.21,72.33,82.53,0.93,8.82,86.86,78.75
67,Sacramento,6067007503,North Highlands CDP,73.55,23.4,26.86,14.84,487.8,2.93,36.75,0.19,95.69,0.26,72.73,48.14,0.99,8.89,75.76,65.21
67,Sacramento,6067007504,North Highlands CDP,76.03,34.4,34.87,16.57,525.9,3.18,36.8,0.18,97.84,0.16,74.47,3.41,0.96,8.95,89.68,85.24
67,Sacramento,6067007601,Carmichael CDP,76.03,34.41,36.95,16.57,559.5,2.38,38.47,0.22,97.51,0.16,75.63,44.04,1.07,8.95,89.84,86.51
67,Sacramento,6067007602,Carmichael CDP,76.03,34.41,50.54,16.57,732.5,1.18,44.37,0.23,96.59,0.18,64.89,37.01,1.19,9.05,94.3,84.49
67,Sacramento,6067007701,Carmichael CDP,76.03,34.41,44.53,16.57,847.2,1.69,44.16,0.26,93.08,0.19,75.29,0.24,1.48,9.14,91.57,75.98
67,Sacramento,6067007702,Carmichael CDP,76.03,34.41,51.78,16.57,918.6,2.53,45.33,0.28,99.15,0.21,84.62,30.51,1.62,9.22,95.36,80.59
67,Sacramento,6067007801,Carmichael CDP,76.03,34.41,60.27,16.57,750.6,1.58,44.99,0.24,94.16,0.14,75,21.94,1.2,9.05,89.55,83.03
67,Sacramento,6067007802,Carmichael CDP,76.03,34.41,45.14,16.57,813.6,1.54,46.05,0.26,97.53,0.13,71.28,0,1.34,9.15,95.09,79.66
67,Sacramento,6067007903,Carmichael CDP,76.03,34.41,31.7,16.57,496,3.26,35.36,0.21,98.7,0.25,80.68,54.09,0.98,8.9,98.04,83.3
67,Sacramento,6067007904,Carmichael CDP,76.03,34.41,46.14,16.57,513.4,2.61,37.95,0.18,97.3,0.32,79.82,63.9,0.97,8.89,96.03,81.31
67,Sacramento,6067007905,Carmichael CDP,76.03,34.41,38.52,16.57,608.4,-1.12,40.84,0.23,98.19,0.21,87.8,11.23,1.1,8.97,94.87,87.94
67,Sacramento,6067007906,Carmichael CDP,76.03,34.41,53.86,16.57,631.5,0.78,41.68,0.22,97.82,0.2,78.38,55.89,1.13,8.99,95.06,86.18
67,Sacramento,6067008005,Fair Oaks CDP,76.03,34.41,56.87,16.57,610.3,-0.46,44.02,0.27,100,0.28,84.13,42.57,1.35,8.77,98.3,93.46
67,Sacramento,6067008006,Fair Oaks CDP,76.03,34.41,47.83,16.57,695.1,-0.3,46.52,0.27,99.27,0.18,85.06,21.73,1.47,8.84,96.11,88.14
67,Sacramento,6067008007,Fair Oaks CDP,76.03,34.41,46.98,16.57,549.6,2.11,39.26,0.2,97.04,0.17,69.23,64.75,1.08,8.86,84.7,80.62
67,Sacramento,6067008008,Fair Oaks CDP,76.03,34.41,46.53,16.57,597.8,1.82,40.6,0.24,98.36,0.23,90.77,12.63,1.21,8.82,98.78,80.72
67,Sacramento,6067008009,Fair Oaks CDP,76.03,34.41,48.18,16.57,677.4,2.62,42.34,0.24,96.12,0.17,79.75,0,1.21,8.91,95.2,81.86
67,Sacramento,6067008010,Fair Oaks CDP,76.03,34.41,48.15,16.57,605.8,-0.16,40.63,0.21,98.81,0.23,83.33,22.38,1.13,8.98,91.36,76.2
67,Sacramento,6067008111,Citrus Heights city,76.03,34.41,56.94,16.57,449.8,2.18,37.39,0.24,98.96,0.35,82.69,46.34,1.17,8.6,95.99,91.9
67,Sacramento,6067008113,Citrus Heights city,76.03,34.41,56.94,16.57,514.4,2.31,38.72,0.27,93.13,0.34,73.45,61.78,1.49,8.5,91.78,74.74
67,Sacramento,6067008117,Carmichael CDP,76.03,34.41,37.09,16.57,445.7,4.07,35.64,0.17,97.49,0.31,71.43,34.57,0.92,8.84,96.15,71.2
67,Sacramento,6067008119,Citrus Heights city,76.03,34.41,45.13,16.57,431.3,4.82,34.37,0.16,95.61,0.33,81.69,51.59,1.06,8.79,96.4,75.71
67,Sacramento,6067008120,Citrus Heights city,76.03,34.41,34.41,16.57,543.5,1.38,39.38,0.28,99.68,0.23,81.88,74.08,1.59,8.62,94.98,74.61
67,Sacramento,6067008122,Fair Oaks CDP,76.03,34.41,45.76,16.57,527.7,1.7,39.33,0.25,100,0.18,80,46.58,1.43,8.72,90.05,89.19
67,Sacramento,6067008124,Citrus Heights city,76.03,34.41,30.58,16.57,565.5,1.81,38.09,0.3,98.65,0.34,85.39,0.52,1.87,8.43,97.02,87.88
67,Sacramento,6067008125,Citrus Heights city,76.03,34.41,27.85,16.57,579.8,2.01,38.69,0.31,99.46,0.3,79.84,2.74,1.95,8.48,92.66,83.28
67,Sacramento,6067008127,Citrus Heights city,76.03,34.41,56.94,16.57,510.9,2.62,38.72,0.24,93.64,0.34,82.64,81,1.18,8.52,96.98,87.67
67,Sacramento,6067008128,Citrus Heights city,76.03,34.41,56.94,16.57,541.5,2.88,38.35,0.28,98.28,0.3,88.68,15.84,1.49,8.46,93.42,90.78
